fingerprint,source_countries,detected_country,protocol,transport,security,status,probe,latency_ms,attempts,recovered_on_retry,reason,first_reason,retry_reason
c1068411556c445b7f7e2ed3e6d076fb3db8ad91cbfd971511f05fe8daf4206e,GB,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:37594->127.0.0.1:33295: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37610->127.0.0.1:33295: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:37594->127.0.0.1:33295: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37610->127.0.0.1:33295: read: connection reset by peer,
c1300edf0f5420cdb29758107bb931e982fc4acdbf8e2e421175aaa37967229b,BG,,vless,raw,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:33280->127.0.0.1:42909: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:55306->127.0.0.1:42909: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:33280->127.0.0.1:42909: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:55306->127.0.0.1:42909: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:47520->127.0.0.1:32957: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:47536->127.0.0.1:32957: i/o timeout
c14f4eaa7b36ae72643619b41209f2843e030f156007557a62982638775a34f3,US,US,vmess,websocket,tls,geo_resolved,https,7044,1,False,country_match,country_match,
c1e45036bf194619469e75ea7459e89a1697159a1a32ea7ae7a0f5ce292ff1bc,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:35270->127.0.0.1:44757: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35286->127.0.0.1:44757: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:35270->127.0.0.1:44757: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:35286->127.0.0.1:44757: read: connection reset by peer,
c1f5a35df974e3668cf61d60fe5931fe9f735a855332171cf8f714812d8e7cbf,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:55328->127.0.0.1:34547: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55330->127.0.0.1:34547: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:55328->127.0.0.1:34547: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55330->127.0.0.1:34547: read: connection reset by peer,
c21d7bfc4daa04c1ae028c36152fb5bd6485c82ed673bf4739647848644ac3af,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:44870->127.0.0.1:40281: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:44882->127.0.0.1:40281: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:44870->127.0.0.1:40281: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:44882->127.0.0.1:40281: read: connection reset by peer,
c230076935e904ff41580cb266dd51064a60098c1da9d23de994e8acd47603ee,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
c23b9bbdb41b6ec7b14f1b137692486500e52d5f0958e64523b77bd752ab82c9,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:58916->127.0.0.1:41177: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:58920->127.0.0.1:41177: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:58916->127.0.0.1:41177: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:58920->127.0.0.1:41177: read: connection reset by peer,
c24baff4986507b60d506e3cf45b5a6385b8f85da6412b47215a1c0c1af30fe2,US,US,vmess,websocket,tls,geo_resolved,https,5343,1,False,country_match,country_match,
c29a790c7e3f6d1772e26e86390c48ad389d6c97c94ad469d55fa68164ffa689,RU,RU,vless,raw,reality,geo_resolved,http,2295,1,False,country_match,country_match,
c2fdd8b316ae3a3806210d184432b360f86a3c026f081fed41778e5a3b8e8264,CN,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:53800->127.0.0.1:45267: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:34740->127.0.0.1:45267: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:53800->127.0.0.1:45267: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:34740->127.0.0.1:45267: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:34616->127.0.0.1:33481: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:34630->127.0.0.1:33481: i/o timeout
c345295e5eef9a31907633c427383b2ef675d651f841d7a7810397c1cc86c214,GB,DE,vless,raw,reality,geo_resolved,http,2227,1,False,country_reclassified,country_reclassified,
c367c7edd30cdb50c480924a71cff6c43df9fb35de28fca2697b5f76c280b061,HK,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:39678->127.0.0.1:35005: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:54058->127.0.0.1:35005: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:39678->127.0.0.1:35005: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:54058->127.0.0.1:35005: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:40810->127.0.0.1:37443: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:40826->127.0.0.1:37443: i/o timeout
c37068107702bebf818a279754821d1be5949fc8bfd1795de7cf88e4f785eaad,RU,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:51350->127.0.0.1:41383: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:40388->127.0.0.1:41383: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:51350->127.0.0.1:41383: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:40388->127.0.0.1:41383: read: connection reset by peer,
c432e3eecf2b01e2e7ed655bc8310289e3af10e8136f3fcf9d6018cd2a0953c1,HK,HK,vmess,websocket,tls,geo_resolved,http,2310,1,False,country_match,country_match,
c5021ee4783d870f26227d7a1ab7ea82706c8ed03a25ced65b80567883ce37bc,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:42266->127.0.0.1:44235: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42280->127.0.0.1:44235: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:42266->127.0.0.1:44235: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42280->127.0.0.1:44235: read: connection reset by peer,
c51e47b70e1a4a01c582e4e06de33730a35cc12ea6d89ae5ee958f530c317414,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:55566->127.0.0.1:39827: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55572->127.0.0.1:39827: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:55566->127.0.0.1:39827: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55572->127.0.0.1:39827: read: connection reset by peer,
c58359be3546da7408244bfbd1906a9ee0ed9b39f229ac42212c296ea0cb458c,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:41916->127.0.0.1:38117: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:41926->127.0.0.1:38117: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:41916->127.0.0.1:38117: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:41926->127.0.0.1:38117: read: connection reset by peer,
c62881c0f8c6dc7217519dd6f2b57a536075e2d01c1310ff155709314850933d,GB,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
c8199378913edcc064263cb52236e15699530eb328532db4e4e9fa7c6068e426,GB,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
c87b179c42569784528616d094e3935358cba8ffe97bd63b795210b86cde5f2c,RU,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:59656->127.0.0.1:37189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:41926->127.0.0.1:37189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:59656->127.0.0.1:37189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:41926->127.0.0.1:37189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:36308->127.0.0.1:38965: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:36316->127.0.0.1:38965: i/o timeout
c8e6632d40d7f08da7e3e58e2841b0d37f75054228f6ebeec6fc7714088955ac,JP,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:57442->127.0.0.1:39157: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:57454->127.0.0.1:39157: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:57442->127.0.0.1:39157: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:57454->127.0.0.1:39157: read: connection reset by peer,
c92eb88c01dd968defadd3d14a597ed50ee8f50db893516bf122486287df846a,RU,,vless,xhttp,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
c946a303c967507b0e0b01a41b69c5d2c7e96df2e29003b531ac56d4d0c51d9f,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
c9d5c0957a7d2e9ec4858044291406ce957aad9510339271151e133758099086,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:48870->127.0.0.1:36689: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:48876->127.0.0.1:36689: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:48870->127.0.0.1:36689: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:48876->127.0.0.1:36689: read: connection reset by peer,
c9d7fc5fd62a5476e0069400940d05dbe194d00e4bfeddf79532e31049436fa6,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54302->127.0.0.1:45913: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36558->127.0.0.1:45913: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:54302->127.0.0.1:45913: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36558->127.0.0.1:45913: read: connection reset by peer,
ca7d38b1dd2c850bf7dfa4b6fae7feb2992c8888a064490e6c5a2e8bb3bf40dc,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
cb0dd34a8c2c7c469b0caa666a990ed9149d79548ea4e8726711d18ff750849e,TR,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:34722->127.0.0.1:45271: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:34686->127.0.0.1:45271: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:34722->127.0.0.1:45271: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:34686->127.0.0.1:45271: read: connection reset by peer,
cbd96e1dbb115654ba7a0944db6899ef0a3b166ef1af08164fa5c562a7d3ec26,GB,DE,vless,raw,reality,geo_resolved,http,2114,1,False,country_reclassified,country_reclassified,
ccabaf5a198115eb3a6caa5291c20edba04080ba6433b39c5b0686cfc9e754e2,LT,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
ccb5081eab05fa39bba9a990500bd26713d02662951d978914a066ccb2be6fda,RU,,vless,xhttp,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:49938->127.0.0.1:46231: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:49944->127.0.0.1:46231: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:49938->127.0.0.1:46231: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:49944->127.0.0.1:46231: read: connection reset by peer,
cd60646e2400799d547243eca6cec7f78399175968565abfa6797fa2bcf0885e,RU,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:59440->127.0.0.1:32821: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47964->127.0.0.1:32821: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:59440->127.0.0.1:32821: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47964->127.0.0.1:32821: read: connection reset by peer,
ce1c48bd3ab68f85651932c789b66d49416d0c74c713acfe8bd133398f2959f9,US,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:52800->127.0.0.1:40775: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52884->127.0.0.1:40775: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:52800->127.0.0.1:40775: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52884->127.0.0.1:40775: read: connection reset by peer,
ce98970f87d7ad74acd4021d55b43c9d7397e58f97871a8c6fa86f1ff9387662,RU,DE,vless,grpc,reality,geo_resolved,http,3383,1,False,country_reclassified,country_reclassified,
ceb36b4a4a840ea99d69db58ca95f5cd06fb4637b19c2e4ebb2ea31bc89f9145,US,,vmess,grpc,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:53272->127.0.0.1:34387: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:45736->127.0.0.1:34387: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:53272->127.0.0.1:34387: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:45736->127.0.0.1:34387: read: connection reset by peer,
cf08a55c6416a9ad44ada20d157324467ff84bbc00259b1f0b8191aff5674ab5,RU,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50856->127.0.0.1:35155: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:33144->127.0.0.1:35155: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50856->127.0.0.1:35155: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:33144->127.0.0.1:35155: read: connection reset by peer,
cf206bc89995bd6cd476fa09de045f8a6e8fbc2d1f1b175fe93b0fe5fdc2278d,CN,,vless,xhttp,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
cf4dd779f5c1841b97b128852b64c2b7f796d3cfa28c8f15fdcf1a92177be6a2,JP,JP,vless,raw,reality,geo_resolved,http,1683,1,False,country_match,country_match,
cf7836866359f87b1a890f237af0cdc141116f3e9fdab35e2ec085c7712d0a6e,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:51474->127.0.0.1:38421: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:51480->127.0.0.1:38421: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:51474->127.0.0.1:38421: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:51480->127.0.0.1:38421: read: connection reset by peer,
d03099ac21127428590c17c751aff389064febba379eb5033afa670c40b047bb,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d0aba5185079692ec889ee1787130938815b2e721a7782fe9348408571f26e86,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d0f8182dd65341de783a829c7fd111c0e11e3df25bd79841c44609e5e9bb0450,TR,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d1b9e0f3d0a012eda43eb8e52d8df78c642a28368383b52b5cc304fc7c7db183,HK,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:51534->127.0.0.1:42331: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:51548->127.0.0.1:42331: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:51534->127.0.0.1:42331: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:51548->127.0.0.1:42331: read: connection reset by peer,
d2806745ad7102e80033d110c208456248cf1453c8a3325f864433aab192bb5c,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50298->127.0.0.1:36251: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50308->127.0.0.1:36251: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50298->127.0.0.1:36251: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50308->127.0.0.1:36251: read: connection reset by peer,
d2a018c25dedd469dcbd47a8a278964fa3063afdbba243da2e845e8590f80354,BG,,vmess,xhttp,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:37740->127.0.0.1:45129: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:37746->127.0.0.1:45129: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:37740->127.0.0.1:45129: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:37746->127.0.0.1:45129: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:34680->127.0.0.1:39257: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:34696->127.0.0.1:39257: i/o timeout
d3dc7933169011e6fe56794ff89f0f8f581cff405ad4c1b1744959e58b243407,RU,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:46810->127.0.0.1:45691: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46820->127.0.0.1:45691: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:46810->127.0.0.1:45691: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:46820->127.0.0.1:45691: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:33770->127.0.0.1:44871: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:33784->127.0.0.1:44871: i/o timeout
d4baacff7fcc5a13499a5daab64f7184472b80d7fe04ec2601ff5a7b8b238bdf,US,,vless,xhttp,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d4ef44088ee7f833dac4f5e205f811763c6461211f8b08da1b3f5897eed9dc7c,LT,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:49126->127.0.0.1:42189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49130->127.0.0.1:42189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:49126->127.0.0.1:42189: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49130->127.0.0.1:42189: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:57362->127.0.0.1:34127: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:57366->127.0.0.1:34127: i/o timeout
d4f077bd600b6ca70890de7085c764d4f2d0103acf8d67d336b58888fb9663f8,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d53e74e5df700af005537e42e3c971d2859da4288edf800133be496ec699b9c2,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50870->127.0.0.1:33005: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50876->127.0.0.1:33005: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50870->127.0.0.1:33005: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50876->127.0.0.1:33005: read: connection reset by peer,
d5a4954143f07445089525631bb1aa63478dd53aba7238d946ed5f0ddd5d6f7b,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:36724->127.0.0.1:33761: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36734->127.0.0.1:33761: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:36724->127.0.0.1:33761: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:36734->127.0.0.1:33761: read: connection reset by peer,
d5b686061d1826ba659c52bb9ae66033308238cc6b068da1f6f978428ec87b4f,BG,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d5d797bc02b1140899af94ff9a3dc6d7651047f5b3a546de566d4b389feb381a,RU,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:57208->127.0.0.1:44871: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:57224->127.0.0.1:44871: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:57208->127.0.0.1:44871: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:57224->127.0.0.1:44871: read: connection reset by peer,
d65eba5bb2dde5d23b30310537e6d44d82b3940b0a00f6212b0c7fd8f09e055d,TR,,vmess,raw,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d6a7188a382355e56ab68f52b3626678f32a0783f8a5404f551f5c5ea10c5c38,GB,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:34994->127.0.0.1:44567: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:35004->127.0.0.1:44567: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:34994->127.0.0.1:44567: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:35004->127.0.0.1:44567: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:36342->127.0.0.1:35721: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:36344->127.0.0.1:35721: i/o timeout
d6e757f4094e93a1bf28a7d5587227f5a494e0c43cb795c928b75c361801da85,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39504->127.0.0.1:41491: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39518->127.0.0.1:41491: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39504->127.0.0.1:41491: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39518->127.0.0.1:41491: read: connection reset by peer,
d7075de8811d064c9d6255d7dfda65c9c07036f6e3cdd5fc44c6d229e676b4ab,HK,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:42410->127.0.0.1:34385: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:42426->127.0.0.1:34385: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:42410->127.0.0.1:34385: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:42426->127.0.0.1:34385: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:59392->127.0.0.1:33105: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:59394->127.0.0.1:33105: i/o timeout
d74c10a3fab686be9a77063e401992317eee23ba9909feaef3f31e9dc812afb9,HK,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:58964->127.0.0.1:36923: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:58980->127.0.0.1:36923: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:58964->127.0.0.1:36923: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:58980->127.0.0.1:36923: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:49340->127.0.0.1:42661: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49354->127.0.0.1:42661: i/o timeout
d7e4221cfccde9d3d895798bb94669bef3f76b8048ae4ff918017c3dc974b2a7,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39334->127.0.0.1:35051: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39344->127.0.0.1:35051: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39334->127.0.0.1:35051: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39344->127.0.0.1:35051: read: connection reset by peer,
d7f13108e59777ae22f9b3b69aa9567041b5e3b91c3a81adae694ab0a91fd08a,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:46646->127.0.0.1:33765: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:46650->127.0.0.1:33765: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:46646->127.0.0.1:33765: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:46650->127.0.0.1:33765: read: connection reset by peer,
d855a4cbbd7093e759150f23bbecac9b5fe3bf27527b462708810852cc8a7cfa,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
d890da0bfae813d941f49fd1312cb4b8fc2cf4f1886a04cf0a7013acfb271a63,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54596->127.0.0.1:44853: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:58418->127.0.0.1:44853: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:54596->127.0.0.1:44853: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:58418->127.0.0.1:44853: read: connection reset by peer,
d8d47d389c5085c0b9aaecfcddc1444c321477b091f3b13a3b6ecf469dc158a6,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:36042->127.0.0.1:43653: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42156->127.0.0.1:43653: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:36042->127.0.0.1:43653: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42156->127.0.0.1:43653: read: connection reset by peer,
da1649beb4680206fe10ccdf454c4b86886ed057817a4d8fe01523f9dbb92dc0,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:56538->127.0.0.1:35693: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:49548->127.0.0.1:35693: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:56538->127.0.0.1:35693: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:49548->127.0.0.1:35693: read: connection reset by peer,
